Stkcd
4
10
14
23
26
37
58
151
416
422
428
505
509
510
520
524
534
552
553
554
561
573
582
585
589
595
608
615
616
619
628
632
637
638
655
657
659
677
679
680
695
702
707
715
720
721
731
737
752
779
780
788
789
809
812
819
833
835
850
880
886
893
912
919
922
923
929
948
952
958
962
966
968
972
978
995
2005
2015
2017
2033
2037
2039
2052
2053
2058
2062
2066
2067
2068
2072
2073
2082
2084
2086
2088
2112
2123
2125
2133
2134
2135
2136
2140
2144
2154
2164
2167
2177
2187
2189
2192
2194
2199
2207
2209
2213
2214
2215
2225
2227
2231
2232
2248
2253
2265
2272
2274
2278
2286
2288
2289
2291
2306
2313
2319
2336
2337
2338
2346
2349
2351
2357
2369
2406
2420
2459
2467
2469
2471
2472
2476
2478
2480
2490
2495
2514
2515
2520
2524
2535
2536
2539
2549
2552
2566
2574
2575
2591
2592
2613
2628
2632
2633
2634
2651
2661
2667
2679
2687
2691
2692
2696
2700
2715
2719
2728
2755
2760
2761
2769
2771
2778
2779
2788
600051
600052
600071
600077
600082
600088
600091
600095
600099
600101
600106
600107
600121
600129
600131
600139
600141
600149
600156
600159
600173
600182
600186
600191
600192
600199
600202
600207
600209
600215
600222
600228
600231
600232
600235
600237
600243
600247
600249
600250
600262
600265
600268
600272
600275
600281
600288
600302
600306
600311
600321
600328
600345
600351
600354
600355
600356
600359
600361
600368
600378
600379
600385
600387
600396
600397
600408
600421
600423
600425
600429
600444
600449
600455
600463
600470
600488
600493
600501
600506
600523
600527
600530
600538
600539
600540
600543
600555
600558
600560
600573
600592
600596
600605
600608
600616
600678
600680
600686
600692
600695
600696
600706
600712
600714
600720
600721
600731
600740
600744
600749
600753
600758
600766
600769
600778
600784
600785
600791
600796
600798
600800
600802
600815
600817
600819
600821
600822
600824
600830
600833
600834
600836
600838
600847
600854
600860
600861
600866
600877
600880
600883
600889
600896
600917
600962
600980
600981
600986
600995
601007
601038
601177
601208
601218
601226
601313
601616
601996
603005
603026
603166
603227
603311
603315
603333
603456
603669
603698
603729
603800
603999
