Stkcd
1
2
6
22
28
30
31
36
46
49
59
62
65
69
70
78
96
150
166
333
400
402
417
418
423
501
504
513
533
538
541
559
568
581
587
596
600
601
625
626
627
650
651
652
661
666
667
687
688
690
712
718
723
726
776
786
793
797
820
826
828
848
858
863
869
876
895
900
902
910
913
915
918
921
928
951
963
981
989
997
999
1979
2001
2002
2007
2008
2018
2019
2022
2027
2032
2035
2036
2038
2041
2043
2047
2048
2050
2051
2056
2074
2078
2081
2083
2085
2091
2092
2094
2108
2110
2117
2127
2138
2142
2146
2157
2174
2179
2191
2202
2203
2210
2223
2233
2236
2241
2242
2244
2262
2267
2271
2275
2285
2287
2293
2294
2300
2304
2310
2311
2326
2343
2352
2366
2368
2372
2373
2407
2411
2415
2419
2424
2437
2444
2450
2460
2466
2468
2477
2491
2493
2501
2508
2511
2517
2518
2543
2555
2557
2558
2563
2572
2573
2581
2589
2595
2597
2602
2608
2624
2626
2640
2646
2662
2664
2668
2672
2673
2681
2690
2701
2709
2714
2726
2736
2739
600000
600004
600007
600009
600011
600012
600015
600016
600018
600021
600023
600033
600035
600036
600039
600048
600053
600054
600056
600060
600061
600062
600064
600066
600074
600076
600085
600090
600094
600104
600120
600132
600138
600153
600161
600162
600176
600177
600179
600180
600183
600195
600196
600197
600201
600211
600226
600230
600233
600236
600252
600261
600270
600271
600276
600280
600297
600298
600299
600305
600309
600312
600323
600326
600335
600337
600340
600350
600352
600366
600373
600377
600380
600383
600388
600398
600406
600409
600415
600420
600422
600426
600436
600446
600452
600477
600486
600487
600507
600511
600517
600518
600519
600521
600522
600535
600546
600548
600557
600562
600563
600565
600566
600585
600597
600598
600606
600612
600629
600633
600637
600641
600642
600651
600654
600660
600663
600664
600674
600675
600682
600684
600688
600690
600693
600694
600703
600704
600705
600708
600715
600718
600724
600741
600742
600743
600750
600761
600763
600764
600779
600783
600795
600804
600809
600816
600823
600826
600829
600835
600850
600856
600867
600872
600873
600885
600886
600887
600894
600897
600900
600978
600987
600988
600990
600993
601000
601009
601012
601098
601111
601139
601155
601166
601169
601186
601199
601211
601216
601225
601231
601233
601238
601288
601311
601318
601328
601390
601398
601515
601567
601601
601607
601633
601636
601668
601669
601766
601800
601818
601877
601888
601939
601988
601998
603188
603288
603369
603555
603589
603766
603885
