Stkcd
14
17
20
38
40
151
403
408
416
430
502
504
509
510
523
526
529
532
544
554
561
567
590
593
606
611
613
622
628
659
662
668
670
676
691
695
702
710
717
721
737
779
782
790
797
798
803
812
815
820
856
868
892
897
909
912
931
952
976
985
995
996
2006
2016
2017
2021
2034
2036
2043
2045
2057
2058
2066
2069
2071
2084
2090
2105
2107
2113
2115
2116
2119
2136
2137
2140
2141
2149
2150
2162
2163
2166
2167
2172
2173
2178
2184
2189
2197
2198
2205
2208
2213
2214
2222
2229
2231
2232
2259
2264
2290
2296
2297
2319
2323
2330
2339
2348
2357
2362
2363
2366
2370
2377
2382
2388
2395
2401
2402
2412
2417
2425
2432
2451
2458
2476
2486
2487
2494
2499
2524
2529
2551
2553
2558
2579
2598
2599
2605
2607
2609
2629
2632
2644
2655
2658
2659
2667
2669
2670
2677
2679
2687
2688
2693
2694
2700
2715
2717
600052
600055
600072
600081
600083
600090
600095
600097
600099
600103
600112
600119
600127
600136
600137
600146
600148
600152
600156
600179
600186
600193
600202
600211
600213
600217
600234
600238
600242
600247
600250
600257
600258
600262
600265
600272
600275
600281
600293
600301
600306
600311
600319
600336
600338
600346
600353
600355
600359
600365
600371
600378
600390
600405
600421
600444
600452
600468
600476
600493
600506
600513
600515
600520
600555
600560
600579
600589
600593
600599
600605
600608
600609
600615
600624
600629
600647
600661
600678
600681
600689
600692
600695
600696
600698
600701
600706
600712
600714
600722
600725
600733
600735
600753
600760
600766
600767
600769
600774
600800
600806
600807
600821
600824
600833
600834
600838
600853
600857
600865
600870
600883
600961
600962
600976
600980
603002
603003
603168
603588
603636
603998
