Stkcd
10
11
26
43
56
404
417
421
422
428
429
498
507
519
521
525
530
546
552
557
560
589
591
597
615
635
655
663
666
672
680
683
698
701
708
716
723
726
731
736
756
759
780
789
809
823
830
837
850
862
875
877
880
885
903
908
916
926
935
949
951
959
965
967
989
1896
2028
2039
2060
2087
2088
2100
2102
2114
2132
2133
2144
2145
2160
2187
2196
2217
2218
2225
2255
2270
2274
2277
2298
2302
2305
2309
2322
2328
2346
2351
2374
2386
2391
2392
2398
2406
2411
2449
2454
2457
2472
2478
2490
2496
2505
2509
2513
2516
2521
2523
2535
2536
2539
2541
2542
2543
2545
2554
2562
2564
2566
2585
2600
2613
2621
2628
2651
2661
2666
2680
2705
2713
2716
2718
2719
2722
2723
2724
2725
2726
2728
2731
2734
2737
2740
2742
2743
2745
600051
600054
600057
600069
600076
600093
600121
600141
600162
600190
600215
600218
600231
600239
600243
600249
600273
600279
600290
600295
600308
600322
600331
600356
600361
600368
600382
600396
600397
600425
600432
600449
600469
600480
600483
600508
600509
600512
600533
600546
600561
600566
600567
600569
600575
600586
600596
600617
600619
600684
600686
600691
600697
600708
600720
600723
600740
600742
600744
600758
600761
600778
600780
600791
600792
600801
600803
600810
600814
600819
600858
600888
600891
600897
600917
600963
600966
600969
600971
600981
600983
600984
600986
600997
601005
601008
601015
601038
601069
601100
601188
601226
601518
601558
601677
601678
603009
603012
603020
603123
603126
603166
603167
603199
603222
603306
603328
603456
603518
603555
603609
603688
603698
603699
603788
603806
603899
603969
603988
603997
