Stkcd
1
6
12
30
31
60
61
63
88
99
100
333
400
402
410
423
501
503
506
513
518
531
533
538
539
550
555
559
572
581
596
598
600
616
627
656
661
667
687
688
697
700
709
719
725
738
751
758
767
768
777
786
792
793
807
819
858
860
861
863
869
882
895
900
921
961
969
979
983
988
999
1696
2001
2002
2005
2007
2008
2013
2024
2025
2029
2031
2032
2035
2038
2041
2042
2049
2050
2051
2056
2063
2073
2078
2081
2092
2093
2099
2104
2117
2138
2152
2155
2161
2179
2191
2192
2195
2202
2203
2224
2226
2227
2237
2238
2241
2242
2244
2249
2250
2263
2267
2271
2276
2281
2287
2292
2293
2294
2299
2303
2304
2311
2318
2338
2344
2358
2367
2372
2375
2376
2393
2405
2407
2416
2419
2422
2424
2428
2430
2439
2443
2444
2448
2456
2461
2465
2470
2474
2475
2480
2482
2484
2488
2489
2491
2498
2518
2522
2546
2547
2557
2563
2570
2590
2595
2597
2602
2603
2618
2625
2646
2650
2653
2657
2678
2690
600000
600004
600006
600007
600009
600011
600012
600015
600016
600017
600018
600019
600020
600021
600022
600026
600027
600036
600038
600039
600048
600050
600056
600059
600062
600064
600073
600085
600089
600098
600100
600115
600116
600118
600125
600130
600138
600143
600158
600160
600169
600171
600175
600183
600185
600188
600191
600195
600196
600216
600220
600221
600240
600256
600261
600267
600270
600277
600278
600280
600289
600300
600303
600309
600312
600316
600320
600323
600329
600332
600337
600343
600348
600352
600363
600372
600380
600383
600388
600391
600399
600400
600401
600406
600410
600415
600416
600433
600435
600436
600459
600460
600486
600491
600497
600499
600501
600510
600535
600551
600557
600563
600565
600582
600585
600597
600600
600601
600613
600622
600626
600630
600633
600635
600642
600645
600648
600649
600662
600663
600674
600677
600694
600702
600707
600726
600730
600737
600743
600755
600770
600773
600775
600776
600777
600779
600783
600787
600804
600809
600811
600812
600820
600823
600831
600836
600855
600869
600871
600872
600879
600884
600885
600886
600893
600895
600970
600987
600993
601001
601006
601088
601098
601107
601111
601118
601126
601139
601166
601169
601179
601186
601199
601231
601233
601238
601288
601311
601318
601328
601333
601336
601339
601390
601398
601515
601566
601601
601607
601608
601618
601628
601633
601666
601668
601727
601777
601799
601800
601801
601808
601818
601866
601872
601880
601886
601888
601898
601899
601918
601928
601929
601939
601965
601988
601992
603000
603001
603188
603288
603369
603993
