Stkcd
21
22
25
43
157
166
401
403
501
514
528
533
539
541
559
576
612
623
630
636
686
688
717
718
723
728
729
738
776
777
778
792
816
822
823
825
831
852
856
877
878
882
883
895
898
910
918
925
927
928
930
932
933
973
975
981
1696
2027
2051
2059
2064
2069
2078
2083
2163
2204
2210
2242
2250
2254
2261
2267
2269
2276
2287
2300
2322
2353
2354
2375
2393
2416
2421
2428
2430
2451
2461
2463
2485
2500
2511
2557
2577
2608
2618
2664
2665
2673
2689
2736
600010
600020
600022
600023
600026
600027
600030
600031
600033
600035
600038
600053
600058
600061
600067
600069
600076
600084
600086
600096
600098
600108
600109
600110
600120
600125
600132
600150
600158
600161
600162
600169
600171
600176
600177
600184
600187
600190
600198
600210
600227
600230
600236
600251
600255
600282
600284
600290
600292
600295
600303
600305
600307
600308
600315
600317
600335
600350
600362
600369
600377
600399
600403
600415
600456
600458
600477
600481
600495
600496
600497
600499
600507
600508
600516
600528
600545
600546
600548
600549
600569
600572
600581
600583
600586
600614
600618
600620
600639
600648
600649
600650
600652
600662
600675
600685
600708
600717
600718
600722
600724
600729
600736
600760
600764
600770
600773
600805
600825
600837
600851
600862
600868
600871
600873
600875
600881
600887
600895
600958
600963
600966
600970
600997
600999
601001
601003
601008
601010
601016
601028
601058
601101
601106
601117
601126
601198
601211
601216
601369
601519
601558
601566
601600
601636
601678
601688
601788
601808
601857
601890
601898
601901
601929
601958
601991
603000
603001
603699
