Stkcd
25
49
61
62
68
70
150
403
423
504
516
517
518
533
538
559
568
576
592
639
661
672
687
688
710
712
717
738
751
768
777
801
806
818
820
826
831
839
848
852
856
895
897
910
915
918
925
927
930
963
977
980
981
988
997
2002
2007
2008
2018
2022
2027
2030
2035
2036
2038
2041
2043
2045
2055
2059
2065
2069
2074
2085
2089
2094
2095
2104
2108
2117
2127
2138
2163
2176
2178
2179
2198
2210
2230
2242
2254
2262
2268
2269
2273
2275
2276
2281
2284
2287
2300
2301
2304
2308
2311
2326
2333
2343
2345
2359
2366
2368
2372
2378
2384
2389
2405
2407
2410
2415
2424
2428
2437
2439
2450
2451
2456
2460
2466
2479
2481
2485
2489
2491
2508
2511
2518
2522
2544
2568
2570
2572
2573
2577
2602
2617
2618
2626
2646
2647
2664
2665
2668
2673
2676
2678
2689
2690
2695
2699
2709
600038
600053
600069
600084
600085
600086
600110
600111
600116
600118
600132
600158
600161
600171
600184
600198
600200
600201
600211
600226
600230
600259
600271
600276
600280
600298
600300
600305
600315
600343
600372
600391
600392
600399
600406
600415
600433
600435
600436
600446
600452
600477
600478
600481
600503
600519
600521
600535
600536
600545
600550
600562
600563
600566
600570
600572
600588
600598
600618
600620
600621
600626
600629
600640
600645
600652
600654
600682
600693
600722
600728
600750
600760
600763
600764
600771
600779
600783
600804
600809
600825
600829
600850
600867
600868
600872
600885
600887
600988
600990
600993
601028
601106
601118
601388
601515
601519
601558
601801
603000
603588
