Stkcd,Size,BM,OP,INV,t
408,3501928.16,1569.7389236872525,0.18127945126249423,14.86694476998278,2017
409,3889986.1,266.1704109011328,-0.148503405377462,0.09191886022395708,2017
410,5260156.79,83.36948444470556,-1.8501782843118508,0.11255214894359998,2017
411,4536032.97,370.3492264182915,0.15311895152336905,0.1407626857170133,2017
413,33541036.73,685.348090924615,0.05097928186223546,0.6259916023935432,2017
415,20967892.49,1694.0264463360786,0.07936409468552723,0.6423853557446645,2017
416,4252882.03,153.4222267156615,0.02704587695808231,-0.35192945822394606,2017
417,6426662.47,615.1418033196899,0.11930173223624578,0.11219329545163313,2017
418,20519060.7,490.9949058468077,0.22330853360084968,0.3181491566070315,2017
419,3846493.08,487.0293506797017,0.07259311242423966,0.03502386441679375,2017
420,3019037.91,1084.6910844668305,0.007827611463185717,0.7435736639646873,2017
421,2863856.43,1026.0218140415725,0.05338630876617621,0.05380167794736399,2017
422,5341911.39,953.5364436502767,-0.20957381223751603,-0.005160965496608298,2017
423,47006521.13,238.08111793083253,0.2579324048740578,0.1557145100374608,2017
425,26225871.27,866.4592653058179,0.005817732417791442,0.02971600517731303,2017
426,10351858.09,486.3183596330042,0.03074835509191938,1.396215964240583,2017
428,3665865.08,569.2144645019216,-0.1407585582107609,-0.06453582809166393,2017
430,2215756.66,266.16212981837253,0.13606980635604493,1.3420799852419751,2017
488,14262127.46,1971.3777263316088,0.09272847394507361,0.05545870612929267,2017
498,2532316.45,1235.7269765567282,0.17314801034008712,0.44425151064741414,2017
501,12339867.59,611.4553680300354,0.21472501128609672,0.0020988486804117824,2017
502,2214606.85,64.66469349502415,0.20564505776027206,0.5388503549805521,2017
504,6800636.37,15.493284090091318,0.1760826490986685,1.4535169269703498,2017
505,3672937.33,14.1480873525749,2.073509676227512,-0.19188399583496188,2017
507,9860276.03,601.6632254732632,0.04828522836546897,0.04503884902713849,2017
509,5115093.61,4.522977487562605,-0.6725132009405215,-0.3985459520310549,2017
510,5121639.89,122.97739338406319,0.05583047044625067,-0.14315601239167852,2017
513,16248134.47,506.5397825664245,0.12334996693148795,0.30352382441476083,2017
514,6353595.37,341.2277168410936,0.028136147113902228,-0.10547876230390603,2017
516,10776905.99,228.9018559888946,0.07511162240234537,0.045537880320519496,2017
517,14115518.62,230.26169747954575,0.053594330222035365,0.39976960280723106,2017
518,7875948.05,66.84275987395023,-0.0016649160472976706,0.2190822437702945,2017
519,7344125.56,848.6105126895221,0.017023307196639074,0.9843410097588368,2017
520,5859963.2,33.247229508437655,0.06485665605364023,0.02814830008797176,2017
521,3791564.7,1260.133800906337,0.03818084997398182,0.3795785170428933,2017
523,4524444.02,352.516075897482,0.023393239561709626,0.18139811554728896,2017
524,3635172.66,149.87735928925733,0.05683894407478054,0.011265015318245268,2017
525,9434955.36,552.1679878435905,0.016504880234898153,0.2775719025597198,2017
526,2730979.09,11.924996339698405,-2.521386036932129,9.261798981080108,2017
528,9720756.53,1075.759963446545,-0.008549905444234545,0.00979642985083378,2017
529,5214442.05,186.323204708567,0.10562668446492873,0.09441917950498481,2017
530,4249515.54,856.0273681300182,0.05188268637255972,0.22070097728417357,2017
532,4956466.13,127.40799087099626,0.06338739950943012,0.5987375549765609,2017
533,7485983.23,234.74627301766037,0.1397700874734711,-0.21761457821454697,2017
534,5796909.82,174.77187876186295,0.05454835187639496,-0.28379922305655303,2017
536,7223688.17,1103.1207403490635,0.04701801446462004,1.111254147564164,2017
537,4209411.34,704.3629677806811,0.17739357906455497,1.2961297344274774,2017
538,97734679.56,199.787141866274,0.20953855429524135,0.2745177563893617,2017
539,13612335.84,2159.196556907352,0.06894167256487316,-0.01728214017171726,2017
541,8881703.81,521.7576865141774,0.25614252136099774,0.008576459189213037,2017
543,10438008.55,1092.0129983094153,0.09345026478475418,0.18905029032108545,2017
544,5658655.78,1122.7483864848286,0.04068734618592902,1.5646087491651242,2017
545,5612508.11,341.4052443885528,0.06642587124966218,0.06777519105926559,2017
546,3283067.02,752.1570369666238,0.1637353332756003,0.17049635313176048,2017
548,3629191.6,382.87336545922875,0.010531021101329774,0.15380294441366518,2017
550,10712003.67,888.1389611771857,0.07696120274920294,0.16356030565637578,2017
551,3712746.16,487.7500170481135,0.04770480956574532,0.20882601514678545,2017
552,5560056.25,1064.4254077652088,0.0387933108922595,-0.023340799126453933,2017
553,5036413.22,367.0802210255505,-0.060062568975350165,0.00255792526466945,2017
554,2937462.68,228.8310429694087,0.026624370952269185,0.022043675421974943,2017
555,14801031.78,853.6720739765173,0.06586999701819728,0.28847956771791045,2017
559,29182381.72,155.57415384126506,0.20571364622740873,-0.09642347709345155,2017
561,6017137.58,172.81810433837808,0.08595516150074986,0.018557730726355054,2017
564,3923723.96,6858.459658149974,0.029224371849805617,4.1829125573228545,2017
565,4465999.87,179.97552428833507,0.22997678393687004,0.25626291941867024,2017
566,13109977.47,448.03652083647023,0.02821826068652516,0.967819749476226,2017
567,3936446.79,38.73978287572919,0.01147118305761843,4.591464395882332,2017
568,70901625.79,240.48856852202078,0.2283199378270473,0.037351998636910806,2017
570,2879620.28,587.0390559007666,0.02990193937067436,0.15234817313790933,2017
572,8489509.52,1095.3186815933557,-0.0031583946491484504,0.04605329673394225,2017
573,4031683.15,257.47922191557666,0.12749883476184776,-0.13376529836370218,2017
576,7232091.03,193.23583006553557,-0.12431174626627349,-0.19489414363653956,2017
581,21665142.62,713.7880675870188,0.13272134470006264,0.09931670819086287,2017
582,2987038.45,2295.6302954907223,0.07554756936635049,-0.007371991062449596,2017
585,3168989.09,43.90078303117439,-0.4440853112053395,-0.16882017144641454,2017
586,3787555.2,63.29650315318988,-0.008572164892493104,0.03975560783523363,2017
587,8584132.3,1078.1439614986425,0.15286013364231582,0.792859802346465,2017
589,4303510.27,804.2696629305641,-0.08350329124989286,-0.06688209298106296,2017
590,3623123.96,60.17334123261698,0.0645392011705648,0.07361602930318177,2017
591,9502189.33,3521.4471933432856,0.05905546387473247,0.3092392562596322,2017
592,10561549.21,269.8664017181727,-0.00309678896944107,0.0981277416033381,2017
593,2464879.73,439.1091725208692,-0.0498688344084042,1.000415905760817,2017
595,2386555.52,126.8049504398286,-0.11837372494669776,-0.007096078613799833,2017
596,19544358.86,340.36971077356543,0.18809031873895102,0.21620849108507045,2017
597,4911646.59,555.0130191628305,0.0006562252808323546,0.12623867385927426,2017
598,16782548.54,532.1269598867899,0.09405533723012502,0.1913230590923179,2017
599,4226152.93,541.5132714053191,0.02256300114795331,0.2275588710359252,2017
600,13374841.43,1371.1498035024583,0.184361455614113,0.1313477123951803,2017
601,7699033.64,484.96709050748484,0.13447768417136538,0.038264789590324685,2017
603,5560289.81,396.0628689912244,0.16712267263019348,1.017115851375234,2017
605,3579848.52,475.2345343739514,0.056918022889193294,0.418543912972667,2017
606,4772934.28,533.2236725611858,0.01600313280865409,2.088319545584019,2017
607,3683757.76,347.2317264676582,0.146359530934919,0.24012695701511066,2017
608,5676000.07,548.9900355538548,-0.05701359647495387,-0.04402777360528208,2017
609,4005590.58,339.02253545313306,0.05641206316698649,0.06776940919303287,2017
612,8055629.08,395.10833661623,0.054290053859120044,-0.15597607006860773,2017
615,4892735.91,531.3118418751454,0.11012716396709311,-0.07158976518816748,2017
616,6149943.53,582.5010916943049,-0.10746147961162496,0.015297355900071566,2017
617,4485611.52,22364.91487012739,0.11853699935204266,349.0107661011161,2017
619,3380400.0,613.0165815305372,0.03100047696608064,-0.008675803389013378,2017
620,13060689.37,447.23524936037995,0.10383949643015437,0.3112366280110807,2017
622,2691680.58,54.933899253532225,0.21128771587660677,0.5235192819370514,2017
623,24544116.8,756.5588153850506,0.08639815229768996,0.025536279653626204,2017
625,54231904.97,771.5792808055172,0.21816567901259024,0.1912059323002909,2017
626,7525467.0,320.4922646062786,0.21026169319801477,0.4311171606645381,2017
627,10936926.73,1969.843733717079,0.16790303915423288,47.92747056385835,2017
628,1802716.5,269.273785971408,0.04812846536385796,-0.12275285359150424,2017
630,27151790.35,595.2577362455686,0.024206302785576464,0.00965402419861519,2017
631,10727409.53,528.6019023049141,0.09002867122266692,0.3992281890567896,2017
632,2974451.42,356.2588476211665,0.03975009140311333,-0.05540636407817834,2017
633,3368147.76,39.59564445450364,0.1564552973673956,3.3937693733697634,2017
635,5137334.85,310.9382415515003,0.04335136858889592,0.05925135055322086,2017
636,6914784.49,569.8627979199981,0.020080697738010706,0.008239911907979897,2017
637,2433526.58,332.45496291891135,0.10559951784759995,0.006324043651600219,2017
638,3817996.0,66.66147423733761,0.04949555508418688,-0.4112500278998285,2017
639,7453817.77,277.73220884768887,0.0654144960094857,3.7840939229961847,2017
650,7403210.22,367.15525945658857,0.17170390648558403,0.2245132827650373,2017
651,245809699.94,373.55484460326795,0.31781778595806337,0.12784132548671667,2017
652,7768067.62,535.7071305841392,0.12534448768614095,0.12261762023148272,2017
655,4393610.9,465.68851097253895,-0.23218625230620682,-0.12458249837082346,2017
657,3025431.04,983.0845525669886,0.007766904841318868,-0.023036522035058862,2017
659,5785661.34,52.472703356370026,-1.1706085259824834,-0.17568208598511534,2017
661,21953305.35,234.00647633392597,0.18198337524786692,0.625872962081218,2017
662,4622226.66,815.8564224363951,0.07376390871552171,7.491897848773676,2017
663,2536308.13,677.7428852910613,0.049858979486888076,0.08541612198455545,2017
665,5602003.11,879.7260843719024,0.050275461450515604,0.06763033817398537,2017
666,6674616.74,2529.255451928919,0.16568710907311918,0.2584820050053654,2017
667,8407129.68,723.8595312300221,0.1450910278291391,0.042501434697455,2017
668,2449696.16,186.28297020467016,-0.074525808488827,0.40604861178938795,2017
669,8675677.83,527.4408616523099,0.07098129945453312,0.3224555155564799,2017
671,18898871.41,1091.8288728106215,0.1091724049195058,0.716187319100013,2017
672,7355112.89,159.68829292136496,0.10049718666078344,0.24261897837213725,2017
677,4268039.58,102.25111149780066,0.01627723936113926,0.020332971313989145,2017
678,3767320.62,228.3678278340377,-0.00560187873992123,0.09706371622582792,2017
679,3527789.7,313.2341627536904,0.04891811192201896,-0.17639946566346792,2017
680,5760390.34,600.9450526553098,-0.04287473066480687,-0.014555400746947496,2017
681,4382800.58,622.3491575269856,0.11582536246445926,0.27198835368134455,2017
683,5157236.86,1466.442153895267,-0.052994498834302205,0.1471329318270777,2017
685,11727647.49,965.1347506977754,0.0908937274842562,0.09562235571621364,2017
686,21009307.54,642.4768317120617,0.09634638614333133,0.015553658227692094,2017
687,8045892.47,168.34714758911588,0.11841075428685643,0.5001350747093601,2017
688,9098359.95,172.92863395503556,0.17063123418823656,0.018363874293263964,2017
690,12194387.86,517.2349271346598,0.10973949541332048,0.6229722205027907,2017
691,1882351.22,31.336790018072655,0.030895825248886247,0.19056937673524924,2017
692,3931959.79,420.0793928866893,-0.0404583273304655,0.14288263540900234,2017
695,2598574.09,91.91907212440196,-0.15028564284177187,0.016698188413085437,2017
698,2823263.84,1234.7689602655926,0.009766646834096426,0.10043672249883527,2017
700,5641834.63,532.9285934459705,0.07582517925479021,0.30204342204036455,2017
701,4723679.4,1229.4379987835273,0.018845184376690555,0.12617700469964543,2017
702,3412922.57,127.13659188402264,-0.005112641434832936,0.02809282229390903,2017
703,16427087.79,762.0894774494594,0.05908002754150032,0.09225154368444123,2017
705,2904005.19,356.52392889923175,0.04461037019264267,0.04073303041536858,2017
707,3476440.54,227.36079196939687,-0.6827160624849371,-0.04350022926361573,2017
708,5213138.37,650.3022939691715,0.09225005607664558,0.13811527211998212,2017
709,44484801.48,1314.9978616939497,0.0338773750208435,0.040144919452079104,2017
710,9613296.0,15.913694987662506,-0.06916868115874267,0.09854454893505026,2017
712,14667520.0,275.9818858845728,0.12323255714081457,0.31728356799330376,2017
713,2447794.18,399.2356979846096,-0.03355856151269642,0.11272865099798808,2017
715,3125325.82,275.59495022424227,0.12214421759710081,-0.018066379747674513,2017
717,11783083.88,33.53921640076108,-0.4765452396141411,-0.0956958120992666,2017
718,13414192.45,499.2946784798457,0.20510575732640338,-0.14488785299729404,2017
719,6958348.87,870.6686460911814,0.09265431114594978,0.09137439231826583,2017
720,4343203.8,218.75729967869978,-0.016299460457867808,-0.005193177594816719,2017
721,3530022.69,170.65157268466825,-0.03839631795877526,-0.03391456363946399,2017
722,5834440.18,431.6346683818522,0.06176635007378528,0.05423097668765934,2017
723,7478231.47,2511.3173900389556,0.14064511582090758,-0.15238085276953975,2017
725,141228620.65,1338.9688313387862,0.00549137347956702,0.344328723772725,2017
726,6651354.38,1031.8671778487324,0.1302594230942001,0.03475160477378651,2017
728,36001953.0,542.5182190126303,0.08504488148921317,-0.011875848361964461,2017
729,16862761.9,784.4310446625012,0.026135395740874885,0.0006804481686869916,2017
731,4436132.64,434.8081428262552,-0.1033868214683074,-0.06699408886905044,2017
732,20733998.97,987.5698539883235,0.1080067574999791,0.4550876263744495,2017
733,7462541.27,528.5039230840435,0.0421327912787669,0.2293182173401485,2017
735,6622524.47,562.5655781663645,-0.004892896290760099,0.3735739845119025,2017
736,4410357.25,724.2726709687131,0.06394128819565716,1.9468441025665397,2017
737,3188295.6,34.362349643020536,0.08461766836070377,-0.07189844402070603,2017
738,22420220.77,184.18459774479646,0.02783181195689534,-0.014587118512908049,2017
739,7780746.49,327.7929270723575,0.10458107301682082,0.041523808353714615,2017
750,23185462.28,487.83716332331386,0.09761353323255592,0.2940067681660917,2017
751,6922427.96,266.9389304855281,0.07134198778251881,0.1378151683090175,2017
752,3291608.42,289.87306299406,0.036179724760312774,-0.015983275300151964,2017
753,3810002.12,555.8283386200469,0.10520625268015556,0.4154614922898466,2017
756,4664873.28,545.6685713177668,0.070776697704523,0.05134845064086105,2017
757,2644914.87,143.7319123238716,0.06599283635867738,0.11577312473678623,2017
758,13804052.09,433.49044798519225,0.07998677101757551,0.04638149354145306,2017
759,5975483.11,476.5893669956653,-0.06854526044047989,0.05434189974661905,2017
760,5261731.91,293.54208619747794,0.019477514845189118,0.5358520528024362,2017
761,14309280.0,903.999413834404,0.07568178676764187,0.2189782430748283,2017
762,6744212.19,309.4438690676981,0.027607460490841274,0.216026506530756,2017
766,7175280.09,527.7859078970306,0.056172434129825595,0.27620683607389435,2017
767,7730276.24,1214.551063763617,0.01945650576357132,0.36752251833293453,2017
768,51053409.89,300.760168632739,0.0218001812269651,0.04678563464532707,2017
776,102107777.75,815.1697795756712,0.1293894411059222,-0.14148433225405888,2017
777,7652792.76,150.20241192901548,0.06639736197110385,0.011978610903110028,2017
778,24407553.05,979.5986980543365,0.007724065813229048,-0.03144112207033339,2017
779,2608309.87,60.942026229108365,-0.33412839413552403,-0.01134508591866651,2017
780,4452804.76,688.4621715030036,-0.07781878686305195,-0.06582602161239882,2017
782,3798074.95,296.21742780179875,-0.075894760915234,0.10752821808165179,2017
783,44910454.26,530.597241299847,0.10489252425971551,0.07498061649837037,2017
785,2817271.29,254.81755864490646,0.07922957391584316,0.08717027917923466,2017
786,21822066.64,738.0889942997758,0.16011855216022947,0.05475879341792229,2017
788,5984473.53,143.36182880370185,0.025410581056839104,-0.34639152579113247,2017
789,4348650.25,890.9843082566638,0.10131066096595812,-0.058568668299607614,2017
790,3771562.45,117.52481899558482,0.07271539487299294,0.17841722568008772,2017
791,8497058.94,595.7064140135114,-0.017269267354076575,0.4134432412232075,2017
792,28736389.37,882.8523652024211,0.008914185867455491,0.027661896741136057,2017
793,18636336.25,482.5116604467478,0.11952235734604715,0.044799215563401135,2017
795,4053826.43,483.99530825181444,0.0030436585248734805,0.31047264665923924,2017
796,2981464.43,553.8411325732128,0.14992067162037867,0.5272346551249516,2017
797,8032674.49,310.9303835416786,0.14633826676816897,0.09196819914725049,2017
798,2877595.46,162.35300592637418,-0.08031152194954405,0.05646331653522446,2017
799,4120827.04,403.16702953597985,0.060163967283413576,0.034995804589266585,2017
800,14357538.97,500.04320234807057,-0.15144006928179266,0.05601453106642455,2017
801,9788259.6,219.57276606578634,0.08014917000882213,0.07375106807531684,2017
802,5532550.44,604.6414813727083,0.14102342051742542,2.7087600585919516,2017
806,9429052.06,190.89103175046915,0.011543899331986964,0.06914956698932392,2017
807,12431655.18,855.2891581994605,0.026405913104559028,0.09035793281121411,2017
809,3266173.52,617.2773757415854,-0.105412472602762,0.01212735983080867,2017
810,4947631.78,474.0632437212957,0.17299857280084946,0.24909853454491396,2017
811,7036532.71,396.8072290075505,0.10548114821136081,0.1946345874513085,2017
812,3802848.64,203.5945179934408,0.06504899316489683,-0.08242387319058364,2017
813,5080852.52,662.3975451482322,0.20665165355652573,0.991075313761943,2017
815,4124626.67,306.6139702263975,-0.03993353163865466,1.0359813853162627,2017
816,9941904.39,537.1796407314908,-0.05131731655858078,-0.023049351847871442,2017
818,7064798.38,268.7940646664813,0.04487827830735864,0.034690494347375554,2017
819,4596167.8,105.31220355970414,0.04680964349544021,0.010404071434934528,2017
820,8388836.72,114.68024108379403,0.5283797775129813,0.7325437188324404,2017
821,4581318.62,333.51418822625243,0.05580826114863831,0.06293509584791095,2017
822,7268146.44,337.5097365212191,0.09338142394518133,0.011146444432599633,2017
823,7742393.78,500.3766840060563,0.07504963733775373,0.022613558404642062,2017
825,24777922.12,1030.6088062040465,0.04251256943504965,0.0019141409215547166,2017
826,29749093.66,299.6594739444646,0.1435803978299238,0.4476644391231008,2017
828,12474187.7,391.97822180892166,0.1975514809348587,0.07109992107334051,2017
830,10101453.91,1055.9405793812352,0.029203552407311414,0.12061262123885552,2017
831,10779885.83,173.39911979403897,0.03530427726685454,-0.025924132979366393,2017
833,2778935.39,678.5468237813276,-0.0007414656370168962,0.003984275836378291,2017
835,2971399.95,89.40297590437156,-0.048363576235467894,-0.06872090801839935,2017
837,3476393.34,858.4907036579134,-0.04394803749291963,0.1615450145279263,2017
839,39150881.95,187.4073388897735,0.03773450319069827,0.34793973470014017,2017
848,9760587.16,183.32958851419232,0.30497296247276995,0.2427940314760039,2017
850,4952758.07,846.6868063307903,0.011602843070914274,-0.090563453487324,2017
851,4722958.89,535.5629520317367,0.03899251495176366,0.1957283899745906,2017
852,9127886.35,283.17965111897644,-0.4480810134360766,-0.11631586285606432,2017
856,8108440.0,98.23716513779522,0.00430553129681583,-0.26406483766902933,2017
858,211271774.4,368.32762534089557,0.1916200895295169,0.1832233720311482,2017
859,3703974.31,345.5278892941183,-0.03331246400871284,0.07780000899608686,2017
860,11417505.74,550.7459633585463,0.08036281497946747,0.12185919466765736,2017
861,6870658.19,381.1576796924085,0.0983250125697206,0.3157568847588142,2017
863,6721191.05,856.2570495256082,0.1916498609963302,0.028600450404432643,2017
868,3700387.46,318.18963948797983,-1.2917059799261175,0.470049206368291,2017
869,16868741.76,514.529633113944,0.15284467488104664,0.11444724563718003,2017
875,6234913.32,1173.2698652139388,0.0005685859865258191,0.31482713478909347,2017
876,28414175.94,918.1930813571707,0.12646183564376726,0.061559996953980886,2017
877,11150041.56,1092.8427352519789,-0.01645001138467237,-0.10025438304029728,2017
878,18682209.9,395.58883576766505,0.0214857803820446,-0.011218556631251136,2017
880,1659457.8,692.926425159687,-0.0026595069848250907,-0.09012579078002558,2017
881,5866715.76,620.1708943023783,0.05905240686800616,1.252856725344431,2017
882,6803755.19,726.2699331781585,0.02725425361566428,-0.21010419181996162,2017
883,26835832.43,1080.4084715079762,0.0855228338452533,-0.028521475248687606,2017
886,4788051.39,515.4644108356558,0.033137056573989854,0.0005862267188657858,2017
888,6690686.53,328.23147074603526,0.10795620363337474,0.06766711871476619,2017
890,3090138.16,199.2010352212815,0.16911184168658341,1.9506287955428663,2017
892,3570059.11,542.2564260743931,0.0998029914582266,376.437526115307,2017
893,3563596.06,1005.2092539133087,0.0022325639468703303,-0.18584726875233465,2017
895,78351810.36,218.23405087326842,0.3687269656999058,-0.06696890752939295,2017
897,7601048.02,227.3208754919629,0.03624464925932664,0.06499413141951735,2017
898,34803309.49,1461.3349866562269,0.035130718954248366,-0.005948349812632625,2017
899,5464341.01,924.5871321093605,0.10327651008208504,0.26675150671819164,2017
900,9295332.13,973.7865653409756,0.1202382963677303,0.1775450855069923,2017
901,8789633.84,349.51443640173164,0.043325092644926406,1.6905256146893521,2017
902,11102071.0,784.8402372311776,0.13514480076764598,0.13177287257336665,2017
903,7194471.55,646.9361621786986,0.034415559215852036,0.21878346374732022,2017
905,6934860.0,592.9143017092323,0.08577030743290227,0.4296137842444486,2017
906,3820811.25,387.9631430544349,0.07078195375383302,0.21097893360062014,2017
908,4469215.19,520.5120583762155,0.16877950840697148,0.49129631140726077,2017
909,3557400.0,263.3738512250956,0.03670971351716973,0.06119020635047105,2017
910,13103100.0,300.57408974169374,0.17541614525130775,-0.08397881283381393,2017
911,3691281.87,278.1736862188051,-0.055380723641473,0.18089351843766524,2017
912,5288400.0,14.919307432406223,-5.693721040113046,-0.07504347934001271,2017
913,7622264.99,313.1798544147643,0.1635285193047801,0.04814334623759198,2017
915,8606654.69,257.6753439996038,0.20477264920570135,0.19284872054529945,2017
917,12000460.28,775.2631043310873,0.05164825684956998,0.11731703256169697,2017
918,13549478.17,297.0078712699236,0.292180476785197,0.02615250843428048,2017
919,5443978.6,448.46251310514856,0.09269672898601729,0.001980255315276881,2017
920,5248346.74,147.75723774297478,0.15086418896410975,0.06819353908876045,2017
921,15523831.78,578.029761652691,0.2001057927878184,0.3331912495359696,2017
922,3420516.71,244.97359723583196,-0.3384251082176942,-0.1357665241669504,2017
923,5900400.0,86.02604035764746,-0.0014447875585304987,-0.035362381746305495,2017
925,6345284.04,151.18714612308378,-0.16133822648072202,-0.06887940598808254,2017
926,11569850.81,1330.359032580925,0.10203837810501516,0.15591493881939608,2017
927,8406550.96,179.91878454111435,0.05995704441614828,-0.2023460469886568,2017
928,7030277.18,591.3998811951984,0.15622803179958022,0.017150475196916173,2017
929,2582148.45,322.3270525494185,-0.0189283514142182,-0.04481195230379584,2017
930,10396351.82,131.6048299471956,-0.033888054795485435,-0.037747002349296156,2017
931,5377469.35,188.56823557863794,0.03347293948610364,0.14151869125677333,2017
932,11729712.69,508.8160795173642,-0.18956907597697537,-0.07258834231680018,2017
933,13854049.04,729.4519907696598,-0.08672058362150789,0.02625130746159408,2017
936,5249807.94,681.7068743629175,0.16168140454611304,1.2469105355629795,2017
937,17788391.03,1025.637376357604,0.013650645112149157,0.06899332615539451,2017
938,12595258.95,2290.567128127619,0.032925542831747895,4.904927214502836,2017
939,10461752.73,948.8253987392314,0.009223448610166055,0.2695461120764249,2017
948,2997261.83,332.9257954553897,0.008905469094862067,0.006408778113284624,2017
949,4743362.94,560.3783743055153,0.03896760607563503,0.1444407969332456,2017
951,10257187.64,603.4972687325827,0.12866941296107975,0.19775542397589557,2017
952,3782747.48,132.95037739899382,0.24148985412198967,0.008119863371897561,2017
955,3122654.75,181.63727138710337,0.053444884375823114,0.08659969980358136,2017
957,5580606.52,341.5525558255799,0.3293322507685822,0.1449462762566494,2017
