Trdmnt,return
2016-07,-0.0014844141172627061
2016-08,0.05383704041726423
2016-09,-0.002220153729985213
2016-10,0.03805515539154483
2016-11,0.018679172339593313
2016-12,-0.03577906427153871
2017-01,-0.027730727358461438
2017-02,0.047137080736232836
2017-03,-0.013733182686879397
2017-04,-0.026236869060694286
2017-05,-0.07006427888413083
2017-06,0.04065781072886106
