Trdmnt,return
2017-07,0.036342346955710036
2017-08,0.03350181633697166
2017-09,0.022501117769746667
2017-10,-0.018256248077452103
2017-11,-0.055882597196519786
2017-12,-0.009771190034000062
2018-01,-0.017950679642080945
