Trdmnt,return
2017-07,0.01677440925762444
2017-08,0.04395242156583953
2017-09,0.03955416550950273
2017-10,0.05704590496872013
2017-11,-0.036627298543230574
2017-12,0.03193249715619054
2018-01,0.01134976101056303
