Trdmnt,return
2017-07,0.013423340522817606
2017-08,0.02314815726905578
2017-09,0.0216304663393075
2017-10,-0.006308749232590845
2017-11,-0.062180070469741666
2017-12,-0.012050343398019983
2018-01,-0.016782205486004148
