Trdmnt,return
2017-07,0.03990221269707084
2017-08,0.02150513381648657
2017-09,0.014788043880919411
2017-10,0.05042094043570758
2017-11,-0.0021148339312453694
2017-12,0.021728063926760865
2018-01,0.0907109396462114
