Trdmnt,return
2016-07,0.03815514027365324
2016-08,0.04382438469455533
2016-09,-0.022742265357354276
2016-10,0.030693900415269655
2016-11,0.07081219884396646
2016-12,-0.038045556472312295
2017-01,0.04547278704375557
2017-02,0.014830643975512613
2017-03,-0.002598418838474631
2017-04,0.00164479263291107
2017-05,0.032331074238621665
2017-06,0.03186404549820626
