Trdmnt,return
2017-07,0.11880661456816038
2017-08,0.04446236846635147
2017-09,0.027283546619680757
2017-10,0.0001972620971543472
2017-11,-0.03519755980306562
2017-12,0.006757568577589523
2018-01,0.002707930981377519
