Trdmnt,return
2017-07,0.027988586153236777
2017-08,0.029626596247181163
2017-09,0.01741415876469591
2017-10,-0.019102478850969058
2017-11,-0.07291271435076835
2017-12,-0.014329225260545263
2018-01,-0.031834619919785714
