Trdmnt,return
2016-07,0.012818687510454015
2016-08,0.07295915924051413
2016-09,0.030975854362993414
2016-10,0.0625133702705804
2016-11,0.03815552275979586
2016-12,0.012847503776771237
2017-01,-0.015676762396848006
2017-02,0.05243690587643541
2017-03,-0.027489540624765392
2017-04,-0.06975266790443979
2017-05,-0.09296356003189732
2017-06,0.0505208403114408
