Trdmnt,return
2017-07,0.04810415618495808
2017-08,0.0307335145657712
2017-09,-1.985134408357108e-05
2017-10,0.005426772232286919
2017-11,-0.006166707031598483
2017-12,-0.013401941312493783
2018-01,0.04676102498877807
