Trdmnt,return
2016-07,0.03032172307235631
2016-08,0.036872582438310084
2016-09,-0.026415993930089234
2016-10,0.03194244783856092
2016-11,0.033155791529256934
2016-12,-0.045067435945335174
2017-01,0.008604163163730544
2017-02,0.04209745620440024
2017-03,0.007493158603313763
2017-04,-0.007866204310893219
2017-05,-0.033215036067069346
2017-06,0.0656692153220867
