Trdmnt,return
2017-07,0.055862626506332544
2017-08,0.027159247613125992
2017-09,0.004087894192424362
2017-10,0.028394509371496162
2017-11,0.0033158605614621185
2017-12,0.012895263214549152
2018-01,0.08252047398531295
