Trdmnt,return
2016-07,0.0056827647767457
2016-08,0.06386449655007544
2016-09,0.004013573266366789
2016-10,0.04621215334034884
2016-11,0.033595081386327885
2016-12,-0.03217150057295088
2017-01,-0.013559550877701075
2017-02,0.04585597960168859
2017-03,-0.008627967349621589
2017-04,-0.03553924385995194
2017-05,-0.07249149769128325
2017-06,0.050530233112401485
