Trdmnt,SMB_OP
2016-07,-0.00417570233062934
2016-08,0.045252860267442845
2016-09,0.01900253699479478
2016-10,0.049569188871067905
2016-11,0.017087685684943125
2016-12,-0.00020808795343794004
2017-01,-0.021431176874597547
2017-02,0.04593772092369639
2017-03,-0.023287617941980254
2017-04,-0.05618790793821257
2017-05,-0.0990744593970772
2017-06,0.04463040754273954
