Trdmnt,RMW
2017-07,-0.04881983160002287
2017-08,-0.018927237524419608
2017-09,-0.00881203199485815
2017-10,0.038116052700474065
2017-11,0.020062135765752297
2017-12,0.008568609727173198
2018-01,0.05670492633724213
